112.95000,22.55000,113.22500,22.90000
113.22500,22.55000,113.36250,22.72500
113.36250,22.55000,113.43125,22.63750
113.43125,22.55000,113.50000,22.63750
113.36250,22.63750,113.43125,22.72500
113.43125,22.63750,113.46563,22.68125
113.46563,22.63750,113.50000,22.68125
113.43125,22.68125,113.46563,22.72500
113.46563,22.68125,113.48281,22.70312
113.48281,22.68125,113.50000,22.70312
113.46563,22.70312,113.48281,22.72500
113.48281,22.70312,113.50000,22.72500
113.46563,22.68125,113.50000,22.72500
113.43125,22.63750,113.50000,22.72500
113.36250,22.55000,113.50000,22.72500
113.22500,22.72500,113.29375,22.81250
113.29375,22.72500,113.32812,22.76875
113.32812,22.72500,113.36250,22.76875
113.29375,22.76875,113.32812,22.81250
113.32812,22.76875,113.34531,22.79062
113.34531,22.76875,113.35391,22.77969
113.35391,22.76875,113.36250,22.77969
113.34531,22.77969,113.35391,22.79062
113.35391,22.77969,113.36250,22.79062
113.34531,22.76875,113.36250,22.79062
113.32812,22.79062,113.34531,22.81250
113.34531,22.79062,113.36250,22.81250
113.32812,22.76875,113.36250,22.81250
113.29375,22.72500,113.36250,22.81250
113.22500,22.81250,113.25937,22.85625
113.25937,22.81250,113.29375,22.85625
113.22500,22.85625,113.25937,22.90000
113.25937,22.85625,113.27656,22.87812
113.27656,22.85625,113.29375,22.87812
113.25937,22.87812,113.27656,22.90000
113.27656,22.87812,113.29375,22.90000
113.25937,22.85625,113.29375,22.90000
113.22500,22.81250,113.29375,22.90000
113.29375,22.81250,113.30234,22.82344
113.30234,22.81250,113.31094,22.82344
113.29375,22.82344,113.30234,22.83438
113.30234,22.82344,113.31094,22.83438
113.29375,22.81250,113.31094,22.83438
113.31094,22.81250,113.32812,22.83438
113.29375,22.83438,113.31094,22.85625
113.31094,22.83438,113.32812,22.85625
113.29375,22.81250,113.32812,22.85625
113.32812,22.81250,113.34531,22.83438
113.34531,22.81250,113.36250,22.83438
113.32812,22.83438,113.34531,22.85625
113.34531,22.83438,113.36250,22.85625
113.32812,22.81250,113.36250,22.85625
113.29375,22.85625,113.32812,22.90000
113.32812,22.85625,113.36250,22.90000
